fetched_at,commence_time,home_team,away_team,bookmaker,market,team,price,point
20260313,2026-03-12T23:45:10Z,Davidson Wildcats,Loyola (Chi) Ramblers,draftkings,totals,Under,-110,108.5
20260313,2026-03-12T23:45:10Z,Davidson Wildcats,Loyola (Chi) Ramblers,fanduel,h2h,Davidson Wildcats,190,
20260313,2026-03-12T23:45:10Z,Davidson Wildcats,Loyola (Chi) Ramblers,fanduel,h2h,Loyola (Chi) Ramblers,-250,
20260313,2026-03-12T23:45:10Z,Davidson Wildcats,Loyola (Chi) Ramblers,fanduel,spreads,Davidson Wildcats,-102,3.5
20260313,2026-03-12T23:45:10Z,Davidson Wildcats,Loyola (Chi) Ramblers,fanduel,spreads,Loyola (Chi) Ramblers,-130,-3.5
20260313,2026-03-12T23:45:10Z,Davidson Wildcats,Loyola (Chi) Ramblers,fanduel,totals,Over,-118,108.5
20260313,2026-03-12T23:45:10Z,Davidson Wildcats,Loyola (Chi) Ramblers,fanduel,totals,Under,-112,108.5
20260313,2026-03-12T23:45:10Z,Davidson Wildcats,Loyola (Chi) Ramblers,betmgm,h2h,Davidson Wildcats,170,
20260313,2026-03-12T23:45:10Z,Davidson Wildcats,Loyola (Chi) Ramblers,betmgm,h2h,Loyola (Chi) Ramblers,-220,
20260313,2026-03-12T23:45:10Z,Davidson Wildcats,Loyola (Chi) Ramblers,betmgm,spreads,Davidson Wildcats,-115,3.5
20260313,2026-03-12T23:45:10Z,Davidson Wildcats,Loyola (Chi) Ramblers,betmgm,spreads,Loyola (Chi) Ramblers,-115,-3.5
20260313,2026-03-12T23:45:10Z,Davidson Wildcats,Loyola (Chi) Ramblers,betmgm,totals,Over,-110,108.5
20260313,2026-03-12T23:45:10Z,Davidson Wildcats,Loyola (Chi) Ramblers,betmgm,totals,Under,-118,108.5
20260313,2026-03-12T23:45:10Z,Davidson Wildcats,Loyola (Chi) Ramblers,pinnacle,h2h,Davidson Wildcats,-101,
20260313,2026-03-12T23:45:10Z,Davidson Wildcats,Loyola (Chi) Ramblers,pinnacle,h2h,Loyola (Chi) Ramblers,-116,
20260313,2026-03-12T23:45:10Z,Davidson Wildcats,Loyola (Chi) Ramblers,pinnacle,spreads,Davidson Wildcats,-112,1.0
20260313,2026-03-12T23:45:10Z,Davidson Wildcats,Loyola (Chi) Ramblers,pinnacle,spreads,Loyola (Chi) Ramblers,-104,-1.0
20260313,2026-03-12T23:45:10Z,Davidson Wildcats,Loyola (Chi) Ramblers,pinnacle,totals,Over,-112,113.0
20260313,2026-03-12T23:45:10Z,Davidson Wildcats,Loyola (Chi) Ramblers,pinnacle,totals,Under,-104,113.0
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,draftkings,h2h,Arkansas-Pine Bluff Golden Lions,185,
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,draftkings,h2h,Southern Jaguars,-245,
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,draftkings,spreads,Arkansas-Pine Bluff Golden Lions,-110,3.5
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,draftkings,spreads,Southern Jaguars,-120,-3.5
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,draftkings,totals,Over,-110,148.5
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,draftkings,totals,Under,-120,148.5
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,fanduel,h2h,Arkansas-Pine Bluff Golden Lions,154,
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,fanduel,h2h,Southern Jaguars,-205,
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,fanduel,spreads,Arkansas-Pine Bluff Golden Lions,-106,3.5
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,fanduel,spreads,Southern Jaguars,-125,-3.5
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,fanduel,totals,Over,-110,149.5
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,fanduel,totals,Under,-120,149.5
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,betmgm,h2h,Arkansas-Pine Bluff Golden Lions,170,
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,betmgm,h2h,Southern Jaguars,-220,
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,betmgm,spreads,Arkansas-Pine Bluff Golden Lions,-125,4.5
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,betmgm,spreads,Southern Jaguars,-105,-4.5
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,betmgm,totals,Over,-118,149.5
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,betmgm,totals,Under,-110,149.5
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,pinnacle,h2h,Arkansas-Pine Bluff Golden Lions,335,
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,pinnacle,h2h,Southern Jaguars,-515,
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,pinnacle,spreads,Arkansas-Pine Bluff Golden Lions,-113,8.5
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,pinnacle,spreads,Southern Jaguars,-117,-8.5
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,pinnacle,totals,Over,-113,146.0
20260313,2026-03-13T00:45:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,pinnacle,totals,Under,-117,146.0
20260313,2026-03-13T00:59:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,draftkings,h2h,Maryland-Eastern Shore Hawks,-130,
20260313,2026-03-13T00:59:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,draftkings,h2h,North Carolina Central Eagles,110,
20260313,2026-03-13T00:59:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,draftkings,spreads,Maryland-Eastern Shore Hawks,-108,-1.5
20260313,2026-03-13T00:59:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,draftkings,spreads,North Carolina Central Eagles,-112,1.5
20260313,2026-03-13T00:59:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,draftkings,totals,Over,-112,131.5
20260313,2026-03-13T00:59:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,draftkings,totals,Under,-108,131.5
20260313,2026-03-13T00:59:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,fanduel,h2h,Maryland-Eastern Shore Hawks,-118,
20260313,2026-03-13T00:59:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,fanduel,h2h,North Carolina Central Eagles,-102,
20260313,2026-03-13T00:59:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,fanduel,spreads,Maryland-Eastern Shore Hawks,100,-1.5
20260313,2026-03-13T00:59:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,fanduel,spreads,North Carolina Central Eagles,-122,1.5
20260313,2026-03-13T00:59:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,fanduel,totals,Over,-115,131.5
20260313,2026-03-13T00:59:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,fanduel,totals,Under,-105,131.5
20260313,2026-03-13T00:59:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,betmgm,h2h,Maryland-Eastern Shore Hawks,-130,
20260313,2026-03-13T00:59:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,betmgm,h2h,North Carolina Central Eagles,105,
20260313,2026-03-13T00:59:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,betmgm,spreads,Maryland-Eastern Shore Hawks,-110,-1.5
20260313,2026-03-13T00:59:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,betmgm,spreads,North Carolina Central Eagles,-110,1.5
20260313,2026-03-13T00:59:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,betmgm,totals,Over,-110,131.5
20260313,2026-03-13T00:59:00Z,North Carolina Central Eagles,Maryland-Eastern Shore Hawks,betmgm,totals,Under,-110,131.5
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,draftkings,h2h,Kennesaw St Owls,-105,
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,draftkings,h2h,Western Kentucky Hilltoppers,-115,
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,draftkings,spreads,Kennesaw St Owls,-115,1.5
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,draftkings,spreads,Western Kentucky Hilltoppers,-105,-1.5
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,draftkings,totals,Over,-112,159.5
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,draftkings,totals,Under,-108,159.5
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,fanduel,h2h,Kennesaw St Owls,100,
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,fanduel,h2h,Western Kentucky Hilltoppers,-120,
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,fanduel,spreads,Kennesaw St Owls,-115,1.5
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,fanduel,spreads,Western Kentucky Hilltoppers,-105,-1.5
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,fanduel,totals,Over,-110,159.5
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,fanduel,totals,Under,-110,159.5
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,betmgm,h2h,Kennesaw St Owls,-102,
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,betmgm,h2h,Western Kentucky Hilltoppers,-118,
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,betmgm,spreads,Kennesaw St Owls,-115,1.5
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,betmgm,spreads,Western Kentucky Hilltoppers,-105,-1.5
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,betmgm,totals,Over,-110,159.5
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,betmgm,totals,Under,-110,159.5
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,pinnacle,h2h,Kennesaw St Owls,100,
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,pinnacle,h2h,Western Kentucky Hilltoppers,-117,
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,pinnacle,spreads,Kennesaw St Owls,-106,1.0
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,pinnacle,spreads,Western Kentucky Hilltoppers,-110,-1.0
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,pinnacle,totals,Over,-112,159.5
20260313,2026-03-13T01:00:00Z,Western Kentucky Hilltoppers,Kennesaw St Owls,pinnacle,totals,Under,-108,159.5
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,draftkings,h2h,Southern Utah Thunderbirds,210,
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,draftkings,h2h,UT-Arlington Mavericks,-280,
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,draftkings,spreads,Southern Utah Thunderbirds,-120,6.5
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,draftkings,spreads,UT-Arlington Mavericks,-110,-6.5
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,draftkings,totals,Over,-110,139.5
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,draftkings,totals,Under,-120,139.5
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,fanduel,h2h,Southern Utah Thunderbirds,182,
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,fanduel,h2h,UT-Arlington Mavericks,-240,
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,fanduel,spreads,Southern Utah Thunderbirds,-118,5.5
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,fanduel,spreads,UT-Arlington Mavericks,-112,-5.5
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,fanduel,totals,Over,-110,139.5
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,fanduel,totals,Under,-120,139.5
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,betmgm,h2h,Southern Utah Thunderbirds,190,
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,betmgm,h2h,UT-Arlington Mavericks,-250,
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,betmgm,spreads,Southern Utah Thunderbirds,-115,5.5
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,betmgm,spreads,UT-Arlington Mavericks,-115,-5.5
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,betmgm,totals,Over,-115,138.5
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,betmgm,totals,Under,-115,138.5
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,pinnacle,h2h,Southern Utah Thunderbirds,184,
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,pinnacle,h2h,UT-Arlington Mavericks,-219,
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,pinnacle,spreads,Southern Utah Thunderbirds,-109,5.0
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,pinnacle,spreads,UT-Arlington Mavericks,-107,-5.0
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,pinnacle,totals,Over,-112,141.5
20260313,2026-03-13T01:00:00Z,UT-Arlington Mavericks,Southern Utah Thunderbirds,pinnacle,totals,Under,-108,141.5
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,fanduel,h2h,Colorado St Rams,200,
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,fanduel,h2h,San Diego St Aztecs,-265,
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,fanduel,spreads,Colorado St Rams,-112,5.5
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,fanduel,spreads,San Diego St Aztecs,-118,-5.5
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,fanduel,totals,Over,-112,143.5
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,fanduel,totals,Under,-118,143.5
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,draftkings,h2h,Colorado St Rams,230,
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,draftkings,h2h,San Diego St Aztecs,-315,
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,draftkings,spreads,Colorado St Rams,-115,6.5
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,draftkings,spreads,San Diego St Aztecs,-115,-6.5
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,draftkings,totals,Over,-120,144.5
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,draftkings,totals,Under,-110,144.5
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,betmgm,h2h,Colorado St Rams,240,
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,betmgm,h2h,San Diego St Aztecs,-325,
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,betmgm,spreads,Colorado St Rams,-110,6.5
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,betmgm,spreads,San Diego St Aztecs,-118,-6.5
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,betmgm,totals,Over,-115,144.5
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,betmgm,totals,Under,-115,144.5
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,pinnacle,h2h,Colorado St Rams,237,
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,pinnacle,h2h,San Diego St Aztecs,-287,
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,pinnacle,spreads,Colorado St Rams,-105,6.5
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,pinnacle,spreads,San Diego St Aztecs,-112,-6.5
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,pinnacle,totals,Over,-109,142.0
20260313,2026-03-13T01:10:50Z,San Diego St Aztecs,Colorado St Rams,pinnacle,totals,Under,-111,142.0
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,fanduel,h2h,CSU Northridge Matadors,-128,
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,fanduel,h2h,UC San Diego Tritons,100,
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,fanduel,spreads,CSU Northridge Matadors,-112,-1.5
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,fanduel,spreads,UC San Diego Tritons,-118,1.5
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,fanduel,totals,Over,-114,151.5
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,fanduel,totals,Under,-114,151.5
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,draftkings,h2h,CSU Northridge Matadors,-110,
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,draftkings,h2h,UC San Diego Tritons,-120,
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,draftkings,spreads,CSU Northridge Matadors,-130,1.5
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,draftkings,spreads,UC San Diego Tritons,100,-1.5
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,draftkings,totals,Over,-115,152.5
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,draftkings,totals,Under,-115,152.5
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,betmgm,h2h,CSU Northridge Matadors,100,
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,betmgm,h2h,UC San Diego Tritons,-130,
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,betmgm,spreads,CSU Northridge Matadors,-115,1.5
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,betmgm,spreads,UC San Diego Tritons,-115,-1.5
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,betmgm,totals,Over,-115,150.5
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,betmgm,totals,Under,-115,150.5
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,pinnacle,h2h,CSU Northridge Matadors,106,
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,pinnacle,h2h,UC San Diego Tritons,-124,
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,pinnacle,spreads,CSU Northridge Matadors,-116,2.0
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,pinnacle,spreads,UC San Diego Tritons,-101,-2.0
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,pinnacle,totals,Over,-113,153.5
20260313,2026-03-13T01:12:08Z,CSU Northridge Matadors,UC San Diego Tritons,pinnacle,totals,Under,-107,153.5
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,draftkings,h2h,Florida Atlantic Owls,105,
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,draftkings,h2h,North Texas Mean Green,-125,
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,draftkings,spreads,Florida Atlantic Owls,-110,1.5
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,draftkings,spreads,North Texas Mean Green,-110,-1.5
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,draftkings,totals,Over,-105,137.5
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,draftkings,totals,Under,-115,137.5
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,betmgm,h2h,Florida Atlantic Owls,105,
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,betmgm,h2h,North Texas Mean Green,-125,
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,betmgm,spreads,Florida Atlantic Owls,-110,1.5
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,betmgm,spreads,North Texas Mean Green,-110,-1.5
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,betmgm,totals,Over,-110,137.5
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,betmgm,totals,Under,-110,137.5
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,fanduel,h2h,Florida Atlantic Owls,106,
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,fanduel,h2h,North Texas Mean Green,-128,
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,fanduel,spreads,Florida Atlantic Owls,-110,1.5
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,fanduel,spreads,North Texas Mean Green,-110,-1.5
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,fanduel,totals,Over,-115,136.5
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,fanduel,totals,Under,-105,136.5
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,pinnacle,h2h,Florida Atlantic Owls,108,
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,pinnacle,h2h,North Texas Mean Green,-126,
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,pinnacle,spreads,Florida Atlantic Owls,-105,1.5
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,pinnacle,spreads,North Texas Mean Green,-111,-1.5
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,pinnacle,totals,Over,-107,137.0
20260313,2026-03-13T01:30:00Z,North Texas Mean Green,Florida Atlantic Owls,pinnacle,totals,Under,-113,137.0
20260313,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,fanduel,h2h,Kansas Jayhawks,-200,
20260313,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,fanduel,h2h,TCU Horned Frogs,164,
20260313,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,fanduel,spreads,Kansas Jayhawks,-110,-4.5
20260313,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,fanduel,spreads,TCU Horned Frogs,-110,4.5
20260313,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,fanduel,totals,Over,-115,146.5
20260313,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,fanduel,totals,Under,-105,146.5
20260313,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,draftkings,h2h,Kansas Jayhawks,-225,
20260313,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,draftkings,h2h,TCU Horned Frogs,185,
20260313,2026-03-13T01:30:20Z,Kansas Jayhawks,TCU Horned Frogs,draftkings,spreads,Kansas Jayhawks,-108,-4.5
